ts,frame,x,y,z,v
1680172430575,1068,2.5583343108982366e-35,4.0817652320424544e-35,3.877031998271377e-34,1.401298464324817e-45
1680172430607,1069,9.80908925027372e-45,3.923635700109488e-44,1.0065339655770327e-37,6.685700911457605e-38
1680172430607,1069,7.016324392169174e-38,6.171440069593198e-38,1.0065322840188755e-37,8.853018060266812e-38
1680172430607,1069,1.190207199970558e-37,4.203895392974451e-45,1.793662034335766e-43,6.997552566551993e-35
1680172430607,1069,9.292095728426761e-35,1.4597019081741202e-34,9.932679308608703e-35,1.5725470699656559e-34
1680172430607,1069,8.953631989533527e-35,8.690170874324376e-35,8.991223127970248e-35,8.163658459807679e-35
1680172430607,1069,1.0985865997704076e-34,8.878383131925371e-35,9.480213854644194e-35,9.36738132023338e-35
1680172430607,1069,8.840732874387999e-35,1.1813449606937727e-34,8.351711727205951e-35,1.3318035310298474e-34
1680172430640,1070,9.4050298558552e-35,8.80314288389498e-35,1.4371265621254522e-34,1.1587813236708649e-34
1680172430640,1070,3.479956320253969e-35,5.38001666455098e-35,3.877031998271377e-34,1.401298464324817e-45
1680172430674,1071,9.292142794118542e-35,1.3844670554791283e-34,9.10408378700176e-35,9.555482227295284e-35
1680172430674,1071,7.22328077227723e-35,1.0684938295949868e-34,1.00078363307207e-34,1.2189665196385958e-34
1680172430674,1071,1.4973181865779142e-34,1.4597131580223996e-34,1.557510844179708e-34,1.3092428786605647e-34
1680172430706,1072,7.411264015109681e-35,1.045922042171795e-34,1.1963877297588219e-34,7.712233042837159e-35
1680172430706,1072,9.593024004152819e-35,1.331805597328511e-34,9.555465008139754e-35,1.2866770605446231e-34
1680172430706,1072,8.840732874387999e-35,9.104010892576685e-35,9.141666315860716e-35,1.316762943057832e-34
1680172430706,1072,1.309242419483084e-34,1.0609721580765367e-34,9.292131888653373e-35,9.706914368685003e-35
1680172430774,1073,1.3543717598275632e-34,1.173826962595169e-34,8.765493200329459e-35,7.486567974015532e-35
1680172430774,1073,1.429611778269214e-34,1.0910665353731403e-34,9.442601479248987e-35,1.2565704002504085e-34
1680172430774,1073,9.932750481118225e-35,7.223249777797276e-35,1.4521744969371603e-34,1.188874897406877e-34
1680172430774,1073,8.389347635447048e-35,1.5499797595229017e-34,8.276531746219913e-35,9.216903694031853e-35
1680172430774,1073,9.216859498199327e-35,9.216912877581468e-35,5.417721449414196e-35,2.82163414001726e-35
1680172430806,1074,1.0384053068112634e-34,1.279148386569591e-34,9.179293040552198e-35,6.17002061478493e-35
1680172430806,1074,1.834003358896493e-35,5.680925425234105e-35,3.877031998271377e-34,1.401298464324817e-45
1680172430875,1075,1.2791537819049903e-34,1.3844711880764554e-34,1.106116651277882e-34,1.2941926479614527e-34
1680172430875,1075,1.3017096129107247e-34,1.264106880242614e-34,1.151255749143828e-34,7.260900035334649e-35
1680172430875,1075,1.3468539913176998e-34,1.136206092416567e-34,1.2640986150479598e-34,1.151248172715395e-34
1680172430875,1075,8.878374522347606e-35,1.3769479094368226e-34,1.6327392683899688e-34,1.203922258246734e-34
1680172430875,1075,1.158773862036802e-34,1.4897966298538343e-34,1.0760169934402495e-34,4.363921471396043e-35
1680172430909,1076,9.80908925027372e-45,3.363116314379561e-44,9.698030181262735e-38,8.118364359049712e-38
1680172430909,1076,6.391852547124391e-38,6.575543157618874e-38,6.465359059369014e-38,6.097996335519777e-38
1680172430909,1076,4.203895392974451e-45,1.793662034335766e-43,1.2415254500923256e-34,1.5650311381657157e-34
1680172430909,1076,4.646069101171867e-35,1.6252082985275328e-34,1.4973298956036744e-34,1.2565709742222595e-34
1680172430909,1076,9.932711451032358e-35,1.2490506802362518e-34,7.373712480730678e-35,1.4070396464629115e-34
1680172430909,1076,1.6703418862637093e-34,1.2039232913960659e-34,1.4596972016049421e-34,1.346852384196517e-34
1680172430940,1077,9.80908925027372e-45,5.044674471569341e-44,1.2195931013907124e-37,1.48408157240327e-37
1680172430940,1077,1.3004099074640247e-37,7.273484520628821e-38,6.685738466256449e-38,6.942898034196711e-38
1680172430940,1077,6.906153746384571e-38,6.575508405416959e-38,7.199982492539285e-38,4.203895392974451e-45
1680172430940,1077,1.793662034335766e-43,9.442599183361583e-35,9.292162883133326e-35,8.614996633056849e-35
1680172430940,1077,8.502232975268153e-35,1.4371372380018806e-34,1.474752598050713e-34,1.5499821702046758e-34
1680172430940,1077,9.857440782493865e-35,7.561811665877029e-35,1.2114371568973425e-34,1.4371332201989237e-34
1680172430940,1077,8.276511083233278e-35,8.652658944003092e-35,9.367385912008188e-35,8.577398606957916e-35
1680172430940,1077,1.1286786811796071e-34,1.2716303884709873e-34,1.0910690608492846e-34,9.40496614497974e-35
1680172430940,1077,1.1061083860832278e-34,8.765542561908644e-35,1.173823518764063e-34,7.937956656787588e-35
1680172430973,1078,9.555416794504271e-35,1.2490520577686941e-34,1.3318122554019824e-34,6.65901363734628e-35
1680172430973,1078,1.2791458610934467e-34,9.706977505588612e-35,1.3167668460664187e-34,1.1061203246977284e-34
1680172430973,1078,1.3694262379183725e-34,1.06097410958083e-34,1.489798236975017e-34,1.7004524495665107e-34
1680172431008,1079,1.738063677018016e-34,1.1136410778612169e-34,1.75310931594232e-34,5.380111369906393e-35
1680172431008,1079,2.34182208419838e-35,5.680893282810449e-35,3.877031998271377e-34,1.401298464324817e-45
1680172431041,1080,1.4220875812746196e-34,9.480243127208594e-35,1.0459268635353432e-34,1.0985911915452155e-34
1680172431075,1081,8.915947867656947e-35,7.373715924561784e-35,1.2791358739832395e-34,5.981959311780745e-35
1680172431075,1081,5.981870920115693e-35,8.12605067618728e-35,6.245220110813901e-35,9.367295798427583e-35
1680172431075,1081,8.577399180929767e-35,1.3468551392614018e-34,1.0534517492961588e-34,1.8509129714068788e-34
1680172431075,1081,1.519894565775914e-34,9.329752873626345e-35,8.050768528211766e-35,8.615070101453775e-35
1680172431108,1082,9.80908925027372e-45,4.484155085839415e-44,1.1461234713216708e-37,9.771466068064755e-38
1680172431108,1082,9.146912947709042e-38,6.355109940870409e-38,6.94288233965391e-38,7.604077733293561e-38
1680172431108,1082,8.999982880088884e-38,1.0065405797057843e-37,4.203895392974451e-45,1.793662034335766e-43
1680172431108,1082,8.464547131476019e-35,1.113630057601678e-34,1.4596985791373845e-34,1.2415357815856433e-34
1680172431108,1082,1.4296101711480312e-34,1.0007900615568011e-34,1.3995256661672647e-34,1.0083059933567413e-34
1680172431108,1082,8.915915725233291e-35,1.1136267285649422e-34,1.045926174769122e-34,1.4296113190917332e-34
1680172431108,1082,9.254523531061123e-35,8.426953697151895e-35,8.050751309056237e-35,1.0459300777777088e-34
1680172431108,1082,7.035185604933836e-35,1.3167574329280626e-34,8.57743591512823e-35,1.5424609578637066e-34
1680172431140,1083,9.80908925027372e-45,3.363116314379561e-44,8.118339135677354e-38,9.404121841355248e-38
1680172431140,1083,6.575501118664944e-38,6.832675260109235e-38,7.861201427993136e-38,8.66935099158653e-38
1680172431140,1083,4.203895392974451e-45,1.793662034335766e-43,7.524187237072951e-35,9.932601248436969e-35
1680172431140,1083,6.019560781710784e-35,1.2641006813466234e-34,1.4747492690139773e-34,8.727890008483867e-35
1680172431140,1083,1.1738244371190246e-34,1.2490544684504683e-34,9.405015506558925e-35,1.166301273273762e-34
1680172431140,1083,1.0383972712053495e-34,9.141700180199925e-35,8.050825351425014e-35,7.749831642907943e-35
1680172431174,1084,1.0459182539575784e-34,1.3694273858620745e-34,8.72786819755353e-35,1.5123645142684395e-34
1680172431207,1085,1.3242960940133019e-34,1.4747519092844918e-34,1.5951243675186172e-34,8.013221011635721e-35
1680172431207,1085,7.825129288123433e-35,9.36735204766898e-35,1.0007912095005031e-34,6.057170861218587e-35
1680172431207,1085,9.329734506527114e-35,8.803170434543827e-35,1.51989226988851e-34,8.01320895822685e-35
1680172431240,1086,1.1512523053127222e-34,1.474750302163309e-34,1.3167625986747214e-34,1.264095286011224e-34
1680172431240,1086,9.25448105714415e-35,1.2866760273952913e-34,1.0083097815709579e-34,8.013204366452042e-35
1680172431240,1086,9.857301881305926e-35,1.6026463834201779e-34,9.2169019721163e-35,1.2490518281799537e-34
1680172431273,1087,2.1821615397500895e-34,1.249054353656098e-34,1.346862256512354e-34,7.825090832009417e-35
1680172431273,1087,3.2918861206860935e-35,6.057080747637982e-35,3.877031998271377e-34,1.401298464324817e-45
1680172431339,1088,1.5800692006615867e-34,9.254561987175139e-35,1.1888692724827373e-34,1.1738149091862982e-34
1680172431339,1088,8.27650649145847e-35,6.546140924905897e-35,1.3393297943231054e-34,9.517786625981683e-35
1680172431339,1088,1.249058371459055e-34,1.6026448910933653e-34,6.470958074060605e-35,1.3694157916306845e-34
1680172431339,1088,1.4747556974987083e-34,1.2941955178207077e-34,9.48021155875679e-35,1.4070327588006997e-34
1680172431440,1089,1.3543783031066644e-34,1.1362098806307836e-34,9.631744719192283e-35,6.621420203022156e-35
1680172431440,1089,4.1005820382193013e-35,6.922252625449099e-35,3.877031998271377e-34,1.401298464324817e-45
1680172431474,1090,1.647789613883451e-34,1.3619034184562204e-34,9.14161638030968e-35,1.391997795752824e-34
1680172431540,1091,1.4672161180585075e-34,1.3393380595177596e-34,1.2565761399689183e-34,8.464615434126287e-35
1680172431573,1092,9.066450748619918e-35,8.163656737892126e-35,1.519891695916659e-34,5.304891210890786e-35
1680172431707,1093,1.5274140562013303e-34,9.631782601334449e-35,1.4597047780333752e-34,1.4446575319878883e-34
1680172431739,1094,1.0384072583155567e-34,6.62144603175545e-35,8.351719188840013e-35,6.659010767487025e-35
1680172431739,1094,2.4454877141770735e-35,7.749763914229526e-35,3.877031998271377e-34,1.401298464324817e-45
1680172431806,1095,1.0308814541997795e-34,8.991196151293252e-35,7.636988777003811e-35,1.0760197485051342e-34
1680172431840,1096,1.0007761714380073e-34,1.4822778281946392e-34,1.1888675505671844e-34,9.932670125059087e-35
1680172431973,1097,1.2490511394137325e-34,1.2340100922642363e-34,8.539825261648576e-35,1.3919951554823094e-34
1680172432007,1098,1.324285073753763e-34,1.2039150262014116e-34,1.279146090682187e-34,9.593079679422365e-35
1680172432040,1099,1.8433838382543658e-34,1.0158377667797688e-34,6.696652989418484e-35,7.18564945581094e-35
1680172432040,1099,2.7840326700872217e-35,5.793755663757515e-35,3.877031998271377e-34,1.401298464324817e-45
1680172432074,1100,1.0459323736651127e-34,1.1888762749393194e-34,7.787496823713441e-35,5.079162431193699e-35
1680172432074,1100,3.5175552073106783e-35,5.793786658237468e-35,3.877031998271377e-34,1.401298464324817e-45
1680172432106,1101,4.928683657048469e-35,5.605776438728021e-35,8.464543113673063e-35,7.82512756620788e-35
1680172432106,1101,4.307485402161777e-35,9.631532349607418e-35,3.877031998271377e-34,1.401298464324817e-45
1680172432206,1102,1.2114288917026883e-34,1.677876070368511e-34,1.1587805201102735e-34,7.599418875525577e-35
1680172432206,1102,3.4610964661882983e-35,7.223213043598813e-35,3.877031998271377e-34,1.401298464324817e-45
1680172432273,1103,5.86909693083368e-35,1.2941960917925587e-34,1.4521823029543337e-34,8.351751331263669e-35
1680172432406,1104,1.3694221053210454e-34,1.4898015660117528e-34,1.151253912433905e-34,1.0910700939986164e-34
1680172432406,1104,1.256578206267582e-34,1.2641046991495803e-34,1.1888657138572612e-34,1.07601733782336e-34
1680172432406,1104,1.2866738463022576e-34,1.6327334138770888e-34,1.3694202686111222e-34,1.798254727498627e-34
1680172432440,1105,1.504835610704667e-34,8.126031161144346e-35,1.25657705832388e-34,1.5274107271645946e-34
1680172432542,1106,1.1211547137737531e-34,1.4145607440095106e-34,1.3920022727332617e-34,8.389361984743323e-35
1680172432573,1107,9.59312330128304e-35,1.0384026665407488e-34,1.422087236891509e-34,1.4672250720193829e-34
1680172432606,1108,1.8509104459307344e-34,2.27243307740851e-34,1.2264876171851949e-34,1.2415306158389844e-34
1680172432740,1109,9.44263821344745e-35,1.4220817267617395e-34,1.4220890736014322e-34,9.555455250618287e-35
1680172432773,1110,1.0985869441535182e-34,7.825072464910185e-35,1.361901466951927e-34,1.091062861953294e-34
1680172432773,1110,1.083551177545051e-34,1.181341631657037e-34,9.517876165590437e-35,9.932512856771917e-35
1680172432773,1110,1.6101690880879597e-34,4.3451577576154125e-35,9.292133610568926e-35,8.727899766005334e-35
1680172432806,1111,9.932635686748028e-35,1.2716239599862562e-34,7.035212581610832e-35,1.1437294858505701e-34
1680172432806,1111,8.577409512423085e-35,6.80945797318045e-35,1.5123604964654826e-34,1.3242862216974649e-34
1680172432806,1111,1.2791520599894373e-34,1.1437289118787191e-34,9.517822786208295e-35,1.3543762368080009e-34
1680172432840,1112,1.1061086156719682e-34,9.216930670708849e-35,1.2415324525489076e-34,8.727919281048268e-35
1680172433473,1113,1.5574984463877266e-34,1.113639355945664e-34,1.3017170745447875e-34,1.1888719127532519e-34
1680172433473,1113,9.442587703924563e-35,1.211438075252304e-34,1.2791485013639612e-34,8.351781751771771e-35
1680172433473,1113,1.3167603027873175e-34,1.7455839710040237e-34,1.4371417149823183e-34,9.932634538804326e-35
1680172433473,1113,1.0083027791143758e-34,7.223230836726194e-35,9.367339420288258e-35,1.068498536164165e-34
1680172433673,1114,9.63166665902055e-35,1.2340088295261642e-34,1.489790660546584e-34,7.524177479551484e-35
1680172433739,1115,1.256578321061952e-34,1.7531103490916519e-34,1.3694356510567287e-34,1.098589814012773e-34
1680172433739,1115,7.599385011186369e-35,8.502170412336395e-35,1.1888636475585977e-34,1.2039054982686852e-34
1680172433739,1115,1.3167682235988611e-34,1.354379221461626e-34,1.2264825662329062e-34,1.1587794869609417e-34
1680172433940,1116,1.1512501242196884e-34,9.93275851672414e-35,1.805771118476048e-34,6.433361195905374e-35
1680172433940,1116,4.288690693901193e-35,2.3606198058111816e-35,3.877031998271377e-34,1.401298464324817e-45
1680172434006,1117,1.0158334045937013e-34,5.267172076731295e-35,1.1136262693874614e-34,1.1662973702651753e-34
1680172434173,1118,8.201266243428078e-35,1.5274104975758542e-34,1.4597068443320387e-34,4.5896287271487185e-35
1680172434173,1118,2.3982311767556496e-35,3.423478925046432e-35,3.877031998271377e-34,1.401298464324817e-45
1680172434207,1119,1.0910621731870728e-34,1.1963936990660722e-34,8.87835328538912e-35,9.782203404322728e-35
1680172434306,1120,1.512366006595252e-34,1.000796949219013e-34,1.0308790435180054e-34,1.0910665353731403e-34
1680172434306,1120,3.592811526552897e-35,8.013084406335186e-35,3.877031998271377e-34,1.401298464324817e-45
1680172434406,1121,1.1211637825289987e-34,1.1662956483496223e-34,6.734257329207777e-35,7.373704445124764e-35
1680172434440,1122,9.593110099930468e-35,1.0083033530862268e-34,5.981875511890501e-35,8.276515675008085e-35
1680172434473,1123,9.254502294102636e-35,8.803134848289066e-35,1.6176881193358953e-34,7.185674136600532e-35
1680172434541,1124,8.878385427812775e-35,1.3017182224884895e-34,1.0760095318061866e-34,1.3017143194799028e-34
1680172434574,1125,1.068491074530102e-34,1.0684934852118762e-34,4.966241505117833e-35,1.060973420814609e-34
1680172434607,1126,1.3920012395839299e-34,7.900374701900483e-35,8.389346487503346e-35,1.279143794794783e-34
1680172434640,1127,1.0985927986663982e-34,1.0384002558589747e-34,1.617688578513376e-34,4.326337220621534e-35
1680172434640,1127,3.1413708993283264e-35,8.389309179333032e-35,3.877031998271377e-34,1.401298464324817e-45
1680172434673,1128,1.3995167122063893e-34,1.0384096689973309e-34,1.0985986531792783e-34,1.444657302399148e-34
1680172434740,1129,1.43713689361877e-34,1.2490514837968431e-34,8.577430749381571e-35,5.718614138885493e-35
1680172434740,1129,2.445492018965956e-35,9.066368096673375e-35,3.877031998271377e-34,1.401298464324817e-45
1680172434772,1130,1.264104010383359e-34,1.1437215650390265e-34,8.050868399313838e-35,6.09468221756802e-35
1680172434772,1130,2.1913553634620213e-35,4.683616904733838e-35,3.877031998271377e-34,1.401298464324817e-45
1680172434839,1131,1.2114314171788326e-34,1.060971124927205e-34,9.216875569411154e-35,7.448959616423281e-35
1680172434839,1131,2.3606213842337718e-35,6.809397132164246e-35,3.877031998271377e-34,1.401298464324817e-45
1680172434906,1132,1.339336567190947e-34,9.706914368685003e-35,1.1060972510293187e-34,1.2415240725598832e-34
1680172434906,1132,9.517818768405338e-35,1.1512523053127222e-34,8.577416400085297e-35,1.1888689280996268e-34
1680172434906,1132,1.7154957926034108e-34,1.1286876351404825e-34,1.0609743391695705e-34,1.3393151006437201e-34
1680172434973,1133,1.4521730046103477e-34,1.670350381047104e-34,1.2866759126009211e-34,7.18564945581094e-35
1680172435040,1134,1.2340103218529767e-34,1.1963916327674086e-34,1.2039085977166806e-34,8.389396997026233e-35
1680172435073,1135,9.17925343649448e-35,1.4672259903743444e-34,1.7606421225146793e-34,1.4446630421176578e-34
1680172435106,1136,1.4296055793732233e-34,7.072828400837146e-35,9.932581733394035e-35,8.539833871226341e-35
1680172435106,1136,8.803090078484689e-35,7.86272387039126e-35,1.2641058470932822e-34,9.593085993112726e-35
1680172435106,1136,1.6026489088963222e-34,1.2189656012836342e-34,1.3844694661609024e-34,1.2039196179762195e-34
1680172435173,1137,1.3092393200350886e-34,1.234002860218914e-34,1.422089532778913e-34,1.136206092416567e-34
1680172435173,1137,8.539826983564129e-35,1.3318026126748859e-34,1.1512581598256022e-34,9.480213854644194e-35
1680172435173,1137,8.577431323353422e-35,9.405031003798902e-35,1.1738129576820049e-34,1.3318058269172514e-34
1680172435173,1137,8.238873453076627e-35,7.637019771483765e-35,1.8509133157899893e-34,1.3242848441650225e-34
1680172435173,1137,9.63173668358637e-35,8.314157322967693e-35,6.132394464065299e-35,2.0690989287228073e-35
1680172435207,1138,1.376948139025563e-34,1.1888747826125068e-34,6.508561839878047e-35,6.320474708140567e-35
1680172435207,1138,3.254213191260607e-35,7.599352294790863e-35,3.877031998271377e-34,1.401298464324817e-45
1680172435240,1139,1.0083136845795446e-34,9.066389907603713e-35,9.517868703956374e-35,1.279139662197456e-34
1680172435240,1139,1.121169177864398e-34,8.690268449539044e-35,1.3092425342774541e-34,1.0308857015914768e-34
1680172435240,1139,1.4672254164024934e-34,1.1136355677314474e-34,1.218956762117129e-34,6.884725197887838e-35
1680172435274,1140,7.712242226386775e-35,9.40498336413527e-35,9.932703415426444e-35,6.358081917789116e-35
1680172435274,1140,2.859270048258358e-35,6.169924187513965e-35,3.877031998271377e-34,1.401298464324817e-45
1680172435306,1141,1.0534455504001682e-34,1.0083148325232466e-34,8.539811486324152e-35,4.457965037264783e-35
1680172435306,1141,3.2918051906551043e-35,6.696558858034922e-35,3.877031998271377e-34,1.401298464324817e-45
1680172435440,1142,1.2490527465349153e-34,7.787518634643779e-35,5.756250047126591e-35,1.2490483843488478e-34
1680172435440,1142,9.706969469982698e-35,6.696671930489567e-35,9.028809674632161e-35,1.3618890691599458e-34
1680172435440,1142,1.5274155485281429e-34,5.681004633349541e-35,7.411307636970356e-35,1.1437267307856854e-34
1680172435440,1142,6.922336425339343e-35,9.442595739530477e-35,1.3017215515252252e-34,1.3092276110093285e-34
1680172435475,1143,1.3543760072192605e-34,1.414569123998535e-34,7.035155184425734e-35,7.336098383419918e-35
1680172435475,1143,7.712260593486007e-35,6.847109378661525e-35,9.028792455476631e-35,1.6628329569203512e-34
1680172435475,1143,1.5575031529569047e-34,1.3920041094431848e-34,8.201309291316902e-35,1.459706385154558e-34
1680172435507,1144,9.80908925027372e-45,3.923635700109488e-44,7.38365572693281e-38,6.906141414958085e-38
1680172435507,1144,6.94287056874681e-38,6.869380872083759e-38,6.575510086975116e-38,6.09796046227909e-38
1680172435507,1144,9.110160252106116e-38,4.203895392974451e-45,1.793662034335766e-43,1.723015168234457e-34
1680172435507,1144,7.411383975226537e-35,7.825124696348625e-35,1.3318011203480733e-34,9.555470173886413e-35
1680172435507,1144,1.4747535164056746e-34,7.561756564579334e-35,9.555451806787181e-35,1.0384017481857872e-34
1680172435507,1144,9.631722908261946e-35,1.5951221864255835e-34,6.847134059451117e-35,6.057134700991975e-35
1680172435507,1144,6.809483801913745e-35,1.3017090389388737e-34,1.234001138303361e-34,4.966289144781465e-35
1680172435540,1145,8.690284520750872e-35,8.539826409592278e-35,9.216868107777091e-35,1.015835011714884e-34
1680172435540,1145,9.367365249021552e-35,1.2189529739029125e-34,1.1888613516711937e-34,8.464592475252247e-35
1680172435540,1145,9.405001731234501e-35,1.1061114855312232e-34,1.0233578311770361e-34,9.932620763479902e-35
1680172435540,1145,8.690273615285703e-35,1.3017170745447875e-34,1.5123684172770262e-34,8.088432561073562e-35
1680172435573,1146,8.426937051968216e-35,1.3844725656088978e-34,1.51989800960702e-34,5.079148081897424e-35
1680172435573,1146,2.3888356880338734e-35,6.734106374610968e-35,3.877031998271377e-34,1.401298464324817e-45
1680172435609,1147,1.1362119469294472e-34,1.4446548917173738e-34,1.8960495437966805e-34,1.3167754556441836e-34
1680172435609,1147,1.572545348050103e-34,6.884709700647861e-35,9.254491388637467e-35,1.3694248603859301e-34
1680172435609,1147,7.937971580055714e-35,1.4973205972596884e-34,1.1512519609296116e-34,1.3844710732820852e-34
1680172435642,1148,9.80908925027372e-45,6.165713243029195e-44,8.191850692596448e-38,8.081680607331231e-38
1680172435642,1148,8.155137793869909e-38,7.97142700467754e-38,7.677579761383098e-38,7.677568550995383e-38
1680172435642,1148,7.420405059419421e-38,7.236726780351424e-38,6.024503836259798e-38,6.09795653864339e-38
1680172435642,1148,7.934669824919529e-38,4.203895392974451e-45,1.793662034335766e-43,7.937922218476529e-35
1680172435642,1148,9.51780786294017e-35,6.847118562211141e-35,1.301708579761393e-34,7.749917738685591e-35
1680172435642,1148,1.1061004652716842e-34,1.0534497977918655e-34,1.4822668079351002e-34,1.1663057502541997e-34
1680172435642,1148,8.727884268765357e-35,8.803121072964643e-35,8.915981731996155e-35,1.0609674515073586e-34
1680172435642,1148,9.028845260886922e-35,2.3325977251839757e-34,9.480272973744846e-35,1.7305358066035753e-34
1680172435642,1148,8.013187147296512e-35,1.4296046610182618e-34,1.4521855171966992e-34,7.148044542049795e-35
1680172435642,1148,6.433292319283256e-35,1.3167497417052593e-34,1.3694292225719976e-34,1.7982549570873674e-34
1680172435642,1148,9.254532140638888e-35,1.4371343681426257e-34,9.857447670156076e-35,1.0835423383785458e-34
1680172435675,1149,9.80908925027372e-45,5.044674471569341e-44,7.971446062336655e-38,8.338814951899135e-38
1680172435675,1149,7.787798611834873e-38,7.383735881204969e-38,6.979628309024207e-38,6.979619901233421e-38
1680172435675,1149,5.987752261695643e-38,6.648980165459666e-38,8.999960459313455e-38,4.203895392974451e-45
1680172435675,1149,1.793662034335766e-43,8.163620003693663e-35,1.1437266159913152e-34,7.524172887776676e-35
1680172435675,1149,1.4296031686914492e-34,1.1663017324512428e-34,6.959947652790849e-35,1.1888596297556408e-34
1680172435675,1149,1.309247700024113e-34,1.2941925331670825e-34,1.5951234491636556e-34,4.891077595343623e-35
1680172435675,1149,1.5198902035898465e-34,9.593079105450514e-35,7.336133395702828e-35,7.561799038496307e-35
1680172435675,1149,8.727900913949036e-35,1.3694250899746705e-34,2.0918624514428215e-34,1.534944222503175e-34
1680172435675,1149,1.1963936990660722e-34,7.185657491416854e-35,1.1662990921807282e-34,1.0835410756404737e-34
1680172435709,1150,9.80908925027372e-45,4.484155085839415e-44,8.889755621846323e-38,8.742868153699481e-38
1680172435709,1150,8.191863024022934e-38,7.493875698423357e-38,6.4653753144312e-38,6.134729973463588e-38
1680172435709,1150,7.493852717128542e-38,7.493852717128542e-38,4.203895392974451e-45,1.793662034335766e-43
1680172435709,1150,8.389329842319668e-35,1.0158323714443695e-34,9.292076213383827e-35,7.072773873511302e-35
1680172435709,1150,1.2565734996984038e-34,8.765519029062753e-35,6.696612811388915e-35,9.631642552202808e-35
1680172435709,1150,1.2264862396527525e-34,8.99121853619544e-35,9.517794661587597e-35,1.0384112761185136e-34
1680172435709,1150,6.2452189628702e-35,1.1286736302273185e-34,1.534940778672069e-34,1.4897990405356085e-34
1680172435709,1150,1.452184254458627e-34,9.292163457105177e-35,7.298490025827668e-35,1.4070348250993632e-34
1680172435741,1151,9.80908925027372e-45,4.484155085839415e-44,7.604055873037517e-38,8.66935491522223e-38
1680172435741,1151,8.963262134090946e-38,9.330590666257653e-38,6.75920181850837e-38,6.171424935569783e-38
1680172435741,1151,8.265273126933211e-38,8.81629507219133e-38,4.203895392974451e-45,1.793662034335766e-43
1680172435741,1151,1.2640973523098876e-34,8.953626823786868e-35,1.2866667290513053e-34,1.56502780912898e-34
1680172435741,1151,1.0910673389337316e-34,1.3318095003370977e-34,9.292131888653373e-35,9.857409788013911e-35
1680172435741,1151,1.0459285854508962e-34,8.953606734772084e-35,1.2941897781021978e-34,9.442643379194109e-35
1680172435741,1151,1.2415249909148448e-34,1.1061175696328436e-34,1.422088384835211e-34,7.787508877122312e-35
1680172435741,1151,8.916004116898343e-35,9.857393716802084e-35,1.2415182180470031e-34,1.5575103850022272e-34
1680172435776,1152,9.44260320116454e-35,1.1587613494504505e-34,1.3919898749412803e-34,1.0835472745364643e-34
1680172435776,1152,1.5499750529537236e-34,5.530575794755347e-35,7.561792150834095e-35,1.1437240905151708e-34
1680172435776,1152,1.076024340279942e-34,6.170012579179017e-35,1.3242859921087245e-34,1.5499873359513347e-34
1680172435776,1152,1.1286880943179633e-34,1.3167598436098367e-34,9.028857888267644e-35,1.0007838626608105e-34
1680172435776,1152,1.549979989111642e-34,7.862769788139339e-35,5.492923815302422e-35,2.134930773664775e-35
1680172435808,1153,9.80908925027372e-45,5.605193857299268e-44,9.991858927417448e-38,1.006541028121293e-37
1680172435808,1153,8.963275586556203e-38,9.110204533137589e-38,9.183676853699682e-38,9.07343782455002e-38
1680172435808,1153,6.20815913403298e-38,6.024498791585326e-38,7.236737990739139e-38,7.714259028946493e-38
1680172435808,1153,4.203895392974451e-45,1.793662034335766e-43,1.452167379686208e-34,1.2942025202772897e-34
1680172435808,1153,1.0007838626608105e-34,1.6026473017751395e-34,8.803160677022361e-35,8.389382647729959e-35
1680172435808,1153,7.486577731536998e-35,1.0083071413004433e-34,7.448957894507728e-35,1.0910621731870728e-34
1680172435808,1153,9.706935031671639e-35,6.922313466465304e-35,8.276520840754744e-35,8.163633205046236e-35
1680172435808,1153,8.652662387834198e-35,1.1662920897241462e-34,1.5349340058042274e-34,1.271633143535872e-34
1680172435808,1153,1.1512503538084288e-34,1.234013421300972e-34,1.264101025729734e-34,1.0459298481889684e-34
1680172435808,1153,8.915957051206562e-35,1.2490597489914974e-34,1.6327380056518967e-34,9.593116413620828e-35
1680172435846,1154,9.80908925027372e-45,4.484155085839415e-44,9.293873283376028e-38,9.183683579932311e-38
1680172435846,1154,8.118378932553741e-38,5.87755807409684e-38,6.68570427457392e-38,8.632630806107977e-38
1680172435846,1154,7.604057554595675e-38,1.0285733636161792e-37,4.203895392974451e-45,1.793662034335766e-43
1680172435846,1154,1.1512471395660633e-34,1.331806745272213e-34,8.690277059116809e-35,1.1512494354534672e-34
1680172435846,1154,4.6272525819809455e-35,1.6026368554874515e-34,1.3092468964635216e-34,7.072807163878659e-35
1680172435846,1154,8.088380329635123e-35,1.5575002830976498e-34,5.681005781293243e-35,1.5875902982081858e-34
1680172435846,1154,1.008309896365328e-34,1.376952845594741e-34,9.329768370866322e-35,8.088427969298755e-35
1680172435846,1154,8.803138292120172e-35,7.63697672359494e-35,1.1061153885398099e-34,7.373689521856639e-35
1680172435875,1155,-1.2017086744308472,1.4622606039047241,0.3385201096534729,19.39247703552246
1680172435875,1155,-0.684973955154419,0.8951594829559326,0.24573633074760437,0.4475187063217163
1680172435875,1155,-0.6489227414131165,0.8955135345458984,0.3283914029598236,0.5966916084289551
1680172435875,1155,-0.6128714680671692,0.7214078903198242,0.659428060054779,0.7458645105361938
